811720.7697,107369.7382,NaN,NaN,36.9,-76.79364088,34.69764558
811720.7809,107369.6388,NaN,NaN,37,-76.79364078,34.69764469
811720.7921,107369.5394,NaN,NaN,37.1,-76.79364068,34.69764379
811720.8033,107369.4401,NaN,NaN,37.2,-76.79364059,34.69764289
811720.8144,107369.3407,NaN,NaN,37.3,-76.79364049,34.69764199
811720.8256,107369.2413,NaN,NaN,37.4,-76.79364039,34.69764109
811720.8368,107369.142,NaN,NaN,37.5,-76.79364029,34.6976402
811720.848,107369.0426,NaN,NaN,37.6,-76.79364019,34.6976393
811720.8592,107368.9432,NaN,NaN,37.7,-76.7936401,34.6976384
811720.8704,107368.8438,NaN,NaN,37.8,-76.79364,34.6976375
811720.8816,107368.7445,NaN,NaN,37.9,-76.7936399,34.69763661
811720.8927,107368.6451,NaN,NaN,38,-76.7936398,34.69763571
811720.9039,107368.5457,NaN,NaN,38.1,-76.7936397,34.69763481
